,Date,Username,Tweet,LikeCount
4722,2022-01-31 21:52:23+00:00,YahooFinance,Gay dating app Grindr pulled from Apple App Store in China https://t.co/IZaiFdY7yz via @business https://t.co/8HQFFNi3le,12
4723,2022-01-31 21:50:17+00:00,YahooFinance,Jamaica digital currency due for national roll-out in coming months - central bank https://t.co/Eqj8BEtpdJ https://t.co/mOzdonBabT,19
4724,2022-01-31 21:49:31+00:00,YahooFinance,Overtime Chief Content Officer Marc Kohn on the launch of VR content with Meta's Oculus to bring sports and people together: https://t.co/oyD4AT7n3j,13
4725,2022-01-31 21:36:01+00:00,YahooFinance,"CFRA Analyst John Freeman on Spotify's COVID-19 misinformation controversy: ""The artists who are leaving [Spotify] are not necessarily going to take [subscribers] with them."" https://t.co/e8XK0VMmwk",19
4726,2022-01-31 21:31:32+00:00,YahooFinance,Video game publisher EA names Chris Suh as new chief financial officer https://t.co/vbFe1K5ypU https://t.co/bhMbjfYyiG,8
4727,2022-01-31 21:19:12+00:00,YahooFinance,"""Investors are watching the Fed,"" Thornburg Investment Mgmt. Co-Head of Investments Jeff Klingelhofer says, later adding: ""We are absolutely in a period of heightened volatility, and we think it's here to stay for some time."" Full comments: https://t.co/qY9eRy7v62",12
4728,2022-01-31 21:07:18+00:00,YahooFinance,"Eurasia Group Senior Analyst Zachary Witlin on U.S.-Russia talks at the UN: ""The U.S. wants to make it clear that Washington and its allies are absolutely prepared if it comes to a major military escalation."" https://t.co/iF7hLo8SWw",27
4729,2022-01-31 21:05:03+00:00,YahooFinance,"Stocks rally to close out final day of Jan.: S&amp;P 500 jumps 1.9%, but still posts worst monthly performance since March 2020 https://t.co/52QEYa93mf by @emily_mcck https://t.co/GN8Iopa8US",7
4730,2022-01-31 20:48:57+00:00,YahooFinance,.@AthleticGreens CEO @ChrisAshenden on the company's supplement subscription model: https://t.co/9uOKdYOfTa,10
4731,2022-01-31 20:37:18+00:00,YahooFinance,"@shikhajainMD on Joe Rogan and the Spotify misinformation controversy: ""We're in a society right now where people who are spouting incorrect, inaccurate information, are being given very large platforms and are actually resulting in the deaths of thousands of people."" https://t.co/LsrWPaKJj8",40
4732,2022-01-31 20:30:09+00:00,NASA,"The @Space_Station has provided a unique opportunity for research and results for more than 20 years — that’s a lot of science! 

The Biden-Harris Administration has extended operations for the orbital lab until 2030. Find out what we'll be prepping for: https://t.co/zk6B5JIz9f https://t.co/FMcmj0hfen",3219
4733,2022-01-31 20:18:12+00:00,YahooFinance,"""Inflation concerns are beginning to come down a little bit,"" Wheelhouse Chief Investment Officer @AnnBerry_NYC says. ""There is a belief that the Fed is going to get it under control… That's why the market is rallying right now."" https://t.co/uKADQnlV7X",32
4734,2022-01-31 20:13:02+00:00,YahooFinance,"Google parent Alphabet to report Q4 earnings Tuesday, as investors look for cloud growth https://t.co/pB8ujvLCUZ by @DanielHowley https://t.co/GIVXrbQ8Ze",14
4735,2022-01-31 20:11:35+00:00,YahooFinance,Taxes 2022: The neediest Americans must wait longer for tax refunds https://t.co/fZN3I74WE9 by @JannaHerron https://t.co/5z4uSY5nHq,9
4736,2022-01-31 19:55:51+00:00,YahooFinance,".@StewardPartners Managing Dir. Jason Bottenfield on 529 savings plans: ""As soon as you get that Social Security number, let's start putting a little bit of money in there... Start now because that compounding and tax advantage growth — it's the eighth wonder of the world."" https://t.co/9bCnq5s7Au",61
4737,2022-01-31 19:49:31+00:00,YahooFinance,"""As long as the Russians are threatening to move into Ukraine, [the crude oil] market's going to stay bit,"" @MizuhoAmericas Exec. Dir. Bob Yawger says, adding if Russia's oil is ""sanctioned or there's trouble moving barrels... that's going to be a major problem..."" https://t.co/ksV13nriKG",5
4738,2022-01-31 19:44:17+00:00,YahooFinance,Atlanta Fed's Bostic: 50 basis point move in March 'not my preferred setting' https://t.co/PVL3rLc54s by @bcheungz https://t.co/3nyvMp9o5t,14
4739,2022-01-31 19:43:16+00:00,YahooFinance,"""There's a lot of different dynamics I think are contributing to the increase in prices where it's supply chain complications, labor issues... and also there's a real distinction to be made between inflation and price gouging,"" Congresswoman @AOC says. https://t.co/Jb7k9tf4PH https://t.co/lgbqSRwf7C",13
4740,2022-01-31 19:38:11+00:00,YahooFinance,".@GoodwinLaw Private Equity Partner Joshua Klatzkin on the law firm's paid vacation program it's offering employees:

https://t.co/Jb7k9tf4PH https://t.co/BUXnrJSVVx",9
4741,2022-01-31 19:33:54+00:00,YahooFinance,"""It's difficult to call the very next move in the market but I definitely think there's risk to the downside, and there's a huge advantage that active management has right now to cherry pick and stock pick and differentiate between the names,"" @Westwood_Group's Lauren Hill says. https://t.co/pOuOrJYiRN",5
4742,2022-01-31 19:21:10+00:00,YahooFinance,"""The economy is far stronger than it's been during any of my time in this role,"" @AtlantaFed President @RaphaelBostic says, later adding: ""For me, the risk that our policies are going to lead to a contraction in the economy — I think they're relatively far off."" https://t.co/wVGGS1pB6L",22
4743,2022-01-31 19:12:53+00:00,YahooFinance,"""Let's get a few of our interest rate moves in order, see how the economy's responding, and after we've moved away from zero, I think it'll be time for us to start reducing the size of the balance sheet,"" @AtlantaFed President @RaphaelBostic says. https://t.co/Jb7k9tf4PH https://t.co/FSakdIVvbU",6
4744,2022-01-31 19:10:40+00:00,YahooFinance,AOC: Corporate 'price gouging' is fueling inflation https://t.co/mSGJRYTfEm by @serwer and @MaxZahn_ https://t.co/p7TEcM1nbe,24
4745,2022-01-31 19:08:35+00:00,YahooFinance,"""From what I've heard, the constraint on labor and hiring is really on the supply side,"" @AtlantaFed President @RaphaelBostic says. ""When you think about the supply, the thing I try to tell people all the time is we're still in a pandemic economy."" https://t.co/Jb7k9tf4PH https://t.co/MsTctVYuMo",2
4746,2022-01-31 19:05:04+00:00,YahooFinance,"""I'm hopeful we're going to see a rebound in labor markets in the February and March reporters, and that would be very consistent with what I've expected,"" @AtlantaFed President @RaphaelBostic says, adding that the rebound ""has been incredibly strong by historical standards."" https://t.co/pf99qYzfES",5
4747,2022-01-31 19:00:50+00:00,YahooFinance,"""I would adjust my policy to maybe not be as aggressive in terms of raising interest rates if [inflationary data] comes in and inflation responds very, very quickly,"" @AtlantaFed President @RaphaelBostic says. ""That's not what I'm expecting."" https://t.co/Jb7k9tf4PH https://t.co/DopC4V4APD",23
4748,2022-01-31 18:56:27+00:00,YahooFinance,"""I'm still seeing elevated housing prices,"" @AtlantaFed President @RaphaelBostic says. ""That's going to really make it harder for the baseline numbers to fall in a dramatic way through the course of this year."" https://t.co/Jb7k9tf4PH https://t.co/1CcKcgWF63",6
4749,2022-01-31 18:53:24+00:00,YahooFinance,"""The goal here is to move us off of our emergency policy stance of maximum accommodation and also to try to push back on this inflation that's really elevated to levels we haven't seen for quite some time,"" @AtlantaFed President @RaphaelBostic says. https://t.co/Jb7k9tf4PH https://t.co/rdS3pQkVDl",9
4750,2022-01-31 18:52:42+00:00,NASA,"Camouflaged in the cosmic Chamaeleon Cloud Complex are brown dwarfs, or failed stars that are too small to sustain nuclear fusion in their cores. They easily blend in, yet @NASAHubble has found six possible candidates so far: https://t.co/YpnpCx1ZwZ https://t.co/VvOnq7dW1O",7631
4751,2022-01-31 18:51:45+00:00,YahooFinance,Supply chain issues will ease ‘later this summer:’ Cetera CIO https://t.co/c8k6Ti6MP0 by @thomashumTV https://t.co/4pF8xIROwQ,4
4752,2022-01-31 18:49:18+00:00,YahooFinance,".@AtlantaFed President @RaphaelBostic on Fed rate hikes: ""There's a lot of data that's going to come in, and I'm assuming those other forecasts have thoughts about what's going to happen in terms of inflation... [and] job growth, and that's going to inform how policy plays out."" https://t.co/q3eLW7tfDS",7
4753,2022-01-31 18:44:30+00:00,YahooFinance,Spotify soars 13% after addressing turmoil over Joe Rogan https://t.co/qYgjT4oJ5I via @business https://t.co/s45cYNsrX5,9
4754,2022-01-31 18:44:17+00:00,YahooFinance,"""When I started looking at this year... I had three rate increases in mind, and March was increasingly looking like it's the right time to do that,"" @AtlantaFed President @RaphaelBostic says. https://t.co/Jb7k9tf4PH https://t.co/f77HSFbkfu",7
4755,2022-01-31 18:42:16+00:00,YahooFinance,"In New York, there's ""a total decrease in cases, admissions, and our intensive care stays in the hospital,"" @TheGargFather says. But ""you have to think about COVID as like a wildfire with its embers... there are other areas of the country still going through its surge right now."" https://t.co/8dSxRo6Sro",6
4756,2022-01-31 18:29:32+00:00,YahooFinance,"Miller Tabak's Matt Maley on the Fed: ""The biggest concern for me is all that stimulus they added gave investors, especially institutional investors, a lot of confidence to add a lot of leverage. Now that they're tightening, they're going to have to unwind some of that leverage."" https://t.co/lGan1Pm6Qk",22
4757,2022-01-31 18:17:11+00:00,YahooFinance,What history says about S&amp;P 500's performance after its craters https://t.co/13bMrQV6t0 by @BrianSozzi https://t.co/1EJjccfs22,12
4758,2022-01-31 17:47:25+00:00,YahooFinance,"Yahoo Finance’s @_JoshSchafer discusses viewership ahead of the Super Bowl, ticket prices, Tom Brady’s retirement, and more: https://t.co/X2gDFWh3no",31
4759,2022-01-31 17:39:53+00:00,YahooFinance,"“Overall the housing market has been accelerating, which is hard to imagine because it was already pretty red hot,” Zelman &amp; Associates Co-Founder &amp; CEO @Ivy_Zelman says. Full interview: https://t.co/oZnLMctcRB",7
4760,2022-01-31 17:34:30+00:00,YahooFinance,Here's what 7 rate hikes from the Fed may do to the stock market https://t.co/PooVP9ZLgx by @BrianSozzi https://t.co/7tttn6Uz95,10
4761,2022-01-31 17:28:32+00:00,YahooFinance,"“It had originally been touted as a splashy opening of the new digital yuan in China,” @StanfordGSB Professor of Finance  @DuffieDarrell says about China’s digital yuan being used at the Beijing Winter Olympics. “It’s been in development for over five years.” https://t.co/hYXk5yfHTn",7
4762,2022-01-31 17:18:15+00:00,YahooFinance,"“The story this year so far has been the Fed’s hawkish pivot,” @UBS Global Wealth Management Head of Asset Allocation Americas Jason Draho says. “The move higher to rates, that’s been sort of driving a bit off the [market] pullback.” https://t.co/PztffCg5qp",20
4763,2022-01-31 17:13:27+00:00,YahooFinance,"Tesla stock 'checks all the boxes,' soars 8% after Credit Suisse upgrade https://t.co/Bg1uWKRVWV by @ines_ferre https://t.co/5Ei9PAcJUv",18
4764,2022-01-31 17:01:32+00:00,YahooFinance,"“I think we’re going to always be looking out for more variants,” Yale Professor of Public Health @thehowie says. “I believe… a combination of acquired and vaccine induced immunity… over the last 6 to 9 months is going to have an enormous impact over continued spread.” https://t.co/96DLfcPxwj",18
4765,2022-01-31 16:43:41+00:00,YahooFinance,"“We do think that there’s more to the story of Beyond than the U.S. retail price,” @Barclays' Benjamin Theurer says on $BYND upgrade. “We’ve seen investments on the international market, and... upgrades driven on the potential for the company and the U.S. food service recovery.” https://t.co/Wm8LCaNMhy",22
4766,2022-01-31 16:43:02+00:00,YahooFinance,"“I don’t think it makes any more sense to buy Robinhood at these levels than we said it made buying at the IPO level,” @NewConstructs CEO David Trainer says. “We were very clear about warning investors away from this before the IPO.” More: https://t.co/dn5bfS1y8O",12
4767,2022-01-31 16:38:44+00:00,YahooFinance,"Warner, Quincy Jones platform team up to create music catalog NFTs https://t.co/Zi8V8sjT7Q by @Jenniferisms https://t.co/vWb9zioVuk",9
4768,2022-01-31 16:30:13+00:00,YahooFinance,Axios Media Reporter @sarafischer on Spotify: “There’s still more to come so long as any tech platform is trying to figure out how they manage content moderation in an era where we don’t have updated internet regulation. There’s going to be these types of issues.” More: https://t.co/tSQsiq3MFK,3
4769,2022-01-31 16:24:16+00:00,YahooFinance,"""What’s causing the inflation in the market… it’s wages, it’s energy prices, it’s the continued kinks in the supply chain,” Knights of Columbus Asset Advisors CIO Tony Minopoli says. “These are things that are not going to be solved in a month or two."" https://t.co/xUV9Uv165q",6
4770,2022-01-31 16:18:24+00:00,YahooFinance,"“The fundamentals existing within the college and university system are invaluable to an individual’s learning journey,"" @pearson CEO Andy Bird says. ""But what we're seeing now is that being supplemented by opportunities to continue your learning journey as you gain employment."" https://t.co/MZ7ltUxw3S",17
4771,2022-01-31 16:08:48+00:00,YahooFinance,"“Get it done before the midterms... is the proximate cause to do that,” 
@serwer says on filling the Supreme Court vacancy. “The Democrats are anticipating losing the Senate, and I think the Republicans are going to make it tough even if the President tries to do it before then.” https://t.co/QW4J0243LR",7
4772,2022-01-31 15:59:15+00:00,YahooFinance,Expert: Folks ‘pushed out of the housing market’ are driving rents higher https://t.co/u1OK4eJIUK by @JannaHerron https://t.co/Uz8k4QrZN6,11
4773,2022-01-31 15:58:23+00:00,YahooFinance,"The Fed is going to ""hike 25 basis points over the next seven meetings, and by the end of year get close to 2% in the funds rate,” @BankofAmerica's Ethan Harris says on seven rate hike forecast. “It sounds radical because investors have gotten used to a Fed that's very friendly.” https://t.co/6a2T0MM1ap",10
4774,2022-01-31 15:43:42+00:00,YahooFinance,"“When I put a lens of what are the future products that are going to matter in the near term, I think augmented reality more so than virtual reality,” @BofA_Business Senior IT Hardware Analyst Wamsi Mohan says on $AAPL virtual glasses. https://t.co/SEGk1XSFeu",19
4775,2022-01-31 15:41:14+00:00,YahooFinance,".@ines_ferre breaks down the action surrounding crude oil, the EV space, and the travel sector. Full comments: https://t.co/WTjSj64jNt",3
4776,2022-01-31 15:08:34+00:00,YahooFinance,$SPOT implements content advisory labels after complying with Neil Young’s wishes to have his music removed over issues taken with Joe Rogan’s podcast. Full story: https://t.co/NJDPxSn0O5,27
4777,2022-01-31 14:51:34+00:00,YahooFinance,".@SPYJared examines the S&amp;P 500 at the opening bell, takes a look at the volatility index, and compares the intraday and year-to-date sector action. Full comments: https://t.co/Zoxji5RAQV",6
4778,2022-01-31 14:47:54+00:00,YahooFinance,What Alexandria Ocasio-Cortez wants in the next Supreme Court nominee https://t.co/SMYNa6K4Cc by @benwerschkul https://t.co/kiGHGmohR9,11
